# Time-averaged data for fix myglobalout1
# TimeStep v_ttime v_ppress v_vvol v_ppe v_kke v_ppx v_ppy v_ppz
242000 250258 -534.274 730228 -117867 54098.3 310.686 545.432 -2458.94
243000 251758 -616.357 730228 -117661 54183.2 254.189 475.626 -2578.89
244000 253258 -549.233 730228 -117654 54219.8 287.598 552.398 -2487.7
245000 254758 -511.438 730228 -117789 54147.2 276.219 634.833 -2445.37
246000 256258 -480.088 730228 -117671 54198.4 370.061 647.118 -2457.44
247000 257758 -487.239 730228 -117795 54114.8 289.724 631.545 -2382.99
248000 259258 -525.593 730228 -117817 54165.2 237.612 595.035 -2409.43
249000 260758 -540.67 730228 -117715 54161.6 234.538 537.275 -2393.82
250000 262258 -575.027 730228 -117691 54155.4 215.489 523.773 -2464.34
251000 263758 -561.786 730228 -117602 54160.5 217.766 512.075 -2415.2
252000 265258 -492.301 730228 -117776 54132.3 341.985 566.337 -2385.22
253000 266758 -495.888 730228 -117733 54228.6 346.361 562.063 -2396.09
254000 268258 -549.81 730228 -117749 54142.8 311.22 490.064 -2450.71
255000 269758 -555.227 730228 -117955 54098.4 272.101 574.239 -2512.02
256000 271258 -561.625 730228 -117747 54161.4 289.34 548.255 -2522.47
257000 272758 -555.283 730228 -117654 54202.6 291.776 514.895 -2472.52
258000 274258 -588.437 730228 -117702 54201.8 294.828 491.919 -2552.06
259000 275758 -558.651 730228 -117737 54188.3 319.184 552.422 -2547.56
260000 277258 -587.986 730228 -117742 54156.1 313.574 507.356 -2584.89
261000 278758 -591.328 730228 -117741 54233.6 290.053 574.457 -2638.5
262000 280258 -578.185 730228 -117936 54202.6 256.677 571.22 -2562.45
263000 281758 -579.256 730228 -117823 54222.9 256.797 544.905 -2539.47
264000 283258 -630.962 730228 -117850 54121.3 205.473 485.526 -2583.88
265000 284758 -579.436 730228 -117658 54281.5 241.465 510.314 -2490.09
266000 286258 -566.502 730228 -117960 54156.8 267.304 542.089 -2508.9
267000 287758 -519.888 730228 -117832 54231.2 273.945 591.96 -2425.57
268000 289258 -499.755 730228 -117915 54197.3 313.958 569.773 -2383
269000 290758 -595.335 730228 -117807 54195 279.766 547.659 -2613.43
270000 292258 -558.699 730228 -117779 54279.2 297.775 557.053 -2530.93
271000 293758 -518.486 730228 -117856 54128.9 364.726 579.354 -2499.54
272000 295258 -510.464 730228 -117926 54130.6 358.966 584.566 -2474.92
273000 296758 -575.169 730228 -117889 54168.1 216.266 521.309 -2463.08
274000 298258 -532.785 730228 -117964 54204.6 289.273 526.019 -2413.65
275000 299758 -548.039 730228 -117990 54211.9 349.619 457.558 -2451.29
276000 301258 -547.467 730228 -117846 54227.7 311.724 528.499 -2482.62
277000 302758 -598.905 730228 -117813 54188.5 285.481 420.16 -2502.35
278000 304258 -538.515 730228 -117902 54169.4 300.22 502.682 -2418.45
279000 305758 -557.784 730228 -117953 54168.6 255.641 514.1 -2443.09
280000 307258 -516.688 730228 -117966 54189.4 359.24 550.07 -2459.37
281000 308758 -541.181 730228 -117934 54118 277.914 529.084 -2430.54
282000 310258 -520.543 730228 -117920 54162.1 275.582 552.766 -2389.98
283000 311758 -565.773 730228 -118041 54160.6 280.424 493.494 -2471.24
284000 313258 -540.932 730228 -117957 54220.4 270.032 590.803 -2483.63
285000 314758 -543.677 730228 -118029 54196 271.83 523.08 -2425.94
286000 316258 -543.015 730228 -117837 54200.2 282.837 534.413 -2446.29
287000 317758 -604.914 730228 -118090 54123.6 302.808 483.214 -2600.76
288000 319258 -598.405 730228 -117836 54198.2 275.838 466.397 -2537.45
289000 320758 -574.337 730228 -118023 54130.1 277.943 501.747 -2502.7
290000 322258 -588.015 730228 -118035 54227.6 269.583 513.026 -2546.65
291000 323758 -625.005 730228 -118069 54154.9 251.284 426.826 -2553.13
292000 325258 -632.659 730228 -118166 54167.4 195.076 490.009 -2583.06
293000 326758 -583.786 730228 -118167 54175.5 227.289 541.08 -2519.73
294000 328258 -573.373 730228 -118054 54213.1 300.547 473.014 -2493.68
295000 329758 -567.662 730228 -118129 54222.1 305.908 489.82 -2498.71
296000 331258 -609.302 730228 -118230 54143.4 233.299 452.297 -2513.5
297000 332758 -583.344 730228 -118255 54161.2 298.958 491.882 -2540.87
298000 334258 -569.771 730228 -118277 54125.4 294.114 487.291 -2490.72
299000 335758 -598.782 730228 -118087 54174.4 267.132 455.371 -2518.85
300000 337258 -641.115 730228 -118107 54163.8 188.577 463.746 -2575.67
301000 338758 -672.323 730228 -118131 54133.6 167.451 361.445 -2545.86
302000 340258 -685.688 730228 -118233 54123.9 181.876 344.908 -2583.85
303000 341758 -702.452 730228 -118260 54109 154.612 359.147 -2621.12
304000 343258 -672.877 730228 -118143 54172 151.161 415.934 -2585.73
305000 344758 -590.689 730228 -118079 54218.3 258.634 463.472 -2494.17
306000 346258 -590.261 730228 -118158 54160.2 252.252 462.038 -2485.07
307000 347758 -563.572 730228 -117944 54257.8 331.031 489.109 -2510.86
308000 349258 -607.827 730228 -118191 54194.5 287.165 420.43 -2531.08
309000 350758 -624.826 730228 -118105 54190.7 291.088 387.859 -2553.42
310000 352258 -616.534 730228 -117933 54168.5 210.32 428.666 -2488.59
311000 353758 -575.385 730228 -118035 54249.3 313.062 467.854 -2507.07
312000 355258 -576.371 730228 -118175 54192.7 285.236 500.317 -2514.67
313000 356758 -611.162 730228 -118262 54124.1 246.481 471.034 -2551
314000 358258 -631.936 730228 -118084 54194.3 223.133 446.386 -2565.33
315000 359758 -645.249 730228 -118064 54140.4 255.653 433.747 -2625.15
316000 361258 -600.507 730228 -117991 54162.6 248.74 490.299 -2540.56
317000 362758 -529.913 730228 -118137 54127.6 324.315 527.942 -2442
318000 364258 -574.463 730228 -118107 54184.1 291.964 484.84 -2500.19
319000 365758 -474.639 730228 -118076 54151.5 420.329 553.253 -2397.5
320000 367258 -523.871 730228 -118235 54100.8 329.811 573.699 -2475.12
321000 368758 -566.412 730228 -118002 54154.1 258.61 509.235 -2467.08
322000 370258 -599.883 730228 -118240 54154.2 244.687 480.35 -2524.69
323000 371758 -572.093 730228 -118370 54111.2 310.323 454.313 -2480.91
324000 373258 -605.985 730228 -118277 54147 250.285 451.164 -2519.4
325000 374758 -651.88 730228 -118101 54184.8 167.776 414.032 -2537.45
326000 376258 -635.075 730228 -118238 54220.8 258.34 427.753 -2591.32
327000 377758 -613.06 730228 -118336 54152.5 216.838 487.354 -2543.37
328000 379258 -652.568 730228 -118338 54204.5 185.06 393.6 -2536.37
329000 380758 -549.531 730228 -118417 54127.8 298.073 487.567 -2434.23
330000 382258 -632.691 730228 -118432 54178.3 186.518 426.498 -2511.09
331000 383758 -642.764 730228 -118309 54255.5 146.398 414.493 -2489.18
332000 385258 -591.624 730228 -118360 54166.2 297.146 416.36 -2488.38
333000 386758 -550.892 730228 -118270 54164.1 337.636 471.847 -2462.16
334000 388258 -604.665 730228 -118346 54212.8 261.773 439.497 -2515.26
335000 389758 -554.071 730228 -118320 54222.2 288.563 541.39 -2492.17
336000 391258 -550.297 730228 -118271 54139.1 251.833 510.764 -2413.49
337000 392758 -533.54 730228 -118310 54238.7 319.799 509.903 -2430.32
338000 394258 -547.556 730228 -118249 54167.9 306.088 487.887 -2436.64
339000 395758 -591.017 730228 -118156 54197.1 238.352 472.157 -2483.56
340000 397258 -588.935 730228 -118324 54179.4 227.377 477.217 -2471.4
341000 398758 -599.582 730228 -118232 54203.1 232.337 514.839 -2545.92
342000 400258 -595.77 730228 -118358 54179.1 243.159 490.609 -2521.08
343000 401758 -616.413 730228 -118271 54199.3 250.414 390.081 -2489.73
344000 403258 -637.921 730228 -118351 54169.4 287.698 327.74 -2529.2
345000 404758 -607.854 730228 -118312 54135.5 261.274 432.001 -2516.84
346000 406258 -606.237 730228 -118536 54178.2 225.535 438.81 -2483.05
347000 407758 -589.798 730228 -118435 54187.1 256.73 461.676 -2487.8
348000 409258 -605.853 730228 -118253 54159.1 260.682 474.802 -2553.04
349000 410758 -582.934 730228 -118158 54243.7 270.225 495.254 -2514.28
