# Time-averaged data for fix globalout
# TimeStep v_ppress v_vvol v_llx v_lly v_llz v_ppe v_kke v_ppx v_ppy v_ppz
856000 -537.641 730228 39.97 26.95 677.9 -105964 53424.4 -52.8152 149.655 -1709.76
857000 -552.25 730228 39.97 26.95 677.9 -105806 53457.6 -29.1972 43.2286 -1670.78
858000 -410.276 730228 39.97 26.95 677.9 -105834 53446.5 132.422 89.8463 -1453.1
859000 -466.305 730228 39.97 26.95 677.9 -105737 53460.2 69.3564 122.741 -1591.01
860000 -418.329 730228 39.97 26.95 677.9 -105717 53551.1 66.3894 160.323 -1481.7
861000 -555.081 730228 39.97 26.95 677.9 -105957 53425 -17.1481 -23.2069 -1624.89
862000 -467.228 730228 39.97 26.95 677.9 -105893 53439.5 108.709 17.9258 -1528.32
863000 -591.474 730228 39.97 26.95 677.9 -105840 53421.1 -173.891 33.8752 -1634.41
864000 -627.311 730228 39.97 26.95 677.9 -105882 53417.7 -135.888 -55.2592 -1690.79
865000 -580.7 730228 39.97 26.95 677.9 -105980 53471.2 -150.096 49.9758 -1641.98
866000 -479.2 730228 39.97 26.95 677.9 -106106 53408.2 115.318 79.92 -1632.84
867000 -517.362 730228 39.97 26.95 677.9 -105924 53403.8 2.77706 59.4017 -1614.26
868000 -579.777 730228 39.97 26.95 677.9 -106100 53454.6 -123.626 33.6052 -1649.31
869000 -565.08 730228 39.97 26.95 677.9 -106083 53414.1 -53.7312 8.15721 -1649.67
870000 -566.381 730228 39.97 26.95 677.9 -106018 53423.5 -76.6533 -52.3339 -1570.16
871000 -495.64 730228 39.97 26.95 677.9 -105966 53477 -12.0813 76.2453 -1551.08
872000 -559.985 730228 39.97 26.95 677.9 -106055 53495 -102.136 82.3048 -1660.12
873000 -646.055 730228 39.97 26.95 677.9 -106081 53441.2 -111.471 -12.6539 -1814.04
874000 -570.783 730228 39.97 26.95 677.9 -106054 53418.4 -46.715 29.4271 -1695.06
875000 -534.944 730228 39.97 26.95 677.9 -106233 53323.8 -44.1315 122.548 -1683.25
876000 -595.649 730228 39.97 26.95 677.9 -106016 53397.1 -92.6729 22.1383 -1716.41
877000 -624.233 730228 39.97 26.95 677.9 -106056 53369.6 -70.1584 -23.3474 -1779.19
878000 -575.826 730228 39.97 26.95 677.9 -106125 53346.2 -47.8483 41.8631 -1721.49
879000 -673.638 730228 39.97 26.95 677.9 -105952 53401.6 -143.17 -84.5111 -1793.23
880000 -527.414 730228 39.97 26.95 677.9 -105809 53472.6 -42.8656 59.1656 -1598.54
881000 -563.922 730228 39.97 26.95 677.9 -105806 53536.3 -52.3652 14.321 -1653.72
882000 -476.579 730228 39.97 26.95 677.9 -105899 53461 -8.10765 144.002 -1565.63
883000 -568.701 730228 39.97 26.95 677.9 -105934 53460.7 -118.035 8.35908 -1596.43
884000 -479.912 730228 39.97 26.95 677.9 -105835 53434.7 16.4876 12.0671 -1468.29
885000 -501.941 730228 39.97 26.95 677.9 -105870 53403.9 43.4369 14.6057 -1563.87
886000 -526.737 730228 39.97 26.95 677.9 -105852 53476.8 -6.02918 27.3881 -1601.57
887000 -614.893 730228 39.97 26.95 677.9 -105751 53517.8 -103.214 -4.56526 -1736.9
888000 -590.498 730228 39.97 26.95 677.9 -106112 53376.9 -67.599 -15.7086 -1688.19
889000 -546.426 730228 39.97 26.95 677.9 -106068 53369.4 9.62574 -25.8178 -1623.09
890000 -505.303 730228 39.97 26.95 677.9 -106077 53408.8 54.2881 48.9031 -1619.1
891000 -512.609 730228 39.97 26.95 677.9 -105898 53446.7 8.21074 86.6152 -1632.65
892000 -536.01 730228 39.97 26.95 677.9 -105944 53437.3 -13.7756 59.1347 -1653.39
893000 -480.433 730228 39.97 26.95 677.9 -105877 53445 22.4537 35.7369 -1499.49
894000 -472.405 730228 39.97 26.95 677.9 -105863 53474.8 105.888 58.09 -1581.19
895000 -469.575 730228 39.97 26.95 677.9 -105925 53450.6 12.681 93.1896 -1514.6
896000 -527.266 730228 39.97 26.95 677.9 -105983 53435.1 -35.6362 83.3594 -1629.52
897000 -514.6 730228 39.97 26.95 677.9 -105883 53440.7 -41.0834 77.9608 -1580.68
898000 -495.569 730228 39.97 26.95 677.9 -105805 53549.4 32.7139 110.032 -1629.45
899000 -525.627 730228 39.97 26.95 677.9 -105957 53483.5 25.7644 39.6436 -1642.29
900000 -511.527 730228 39.97 26.95 677.9 -106129 53429 -40.7428 50.3343 -1544.17
901000 -495.374 730228 39.97 26.95 677.9 -106124 53336.4 27.5609 41.0595 -1554.74
902000 -480.99 730228 39.97 26.95 677.9 -105898 53427.4 69.4168 46.924 -1559.31
903000 -480.23 730228 39.97 26.95 677.9 -105958 53437.5 74.1554 37.4813 -1552.33
904000 -556.712 730228 39.97 26.95 677.9 -105889 53419 20.9374 -19.9142 -1671.16
905000 -559.925 730228 39.97 26.95 677.9 -105943 53405.2 -67.3805 57.0103 -1669.4
906000 -511.363 730228 39.97 26.95 677.9 -105815 53542.5 3.53791 119.19 -1656.82
907000 -587.278 730228 39.97 26.95 677.9 -105869 53487.6 -58.0911 -9.47867 -1694.27
908000 -556.681 730228 39.97 26.95 677.9 -106045 53387.9 -17.0951 -15.5344 -1637.41
909000 -563.61 730228 39.97 26.95 677.9 -105976 53518.4 40.5531 0.617766 -1732
910000 -597.678 730228 39.97 26.95 677.9 -105944 53431.7 -84.0063 -24.5362 -1684.49
911000 -522.484 730228 39.97 26.95 677.9 -105918 53524.7 -31.0042 54.2577 -1590.71
912000 -582.542 730228 39.97 26.95 677.9 -106043 53486.5 -133.259 49.6373 -1664.01
913000 -586.463 730228 39.97 26.95 677.9 -106195 53455.5 -91.2806 -11.775 -1656.33
914000 -526.634 730228 39.97 26.95 677.9 -106086 53420.6 -84.4523 89.4183 -1584.87
915000 -622.619 730228 39.97 26.95 677.9 -106074 53433.5 -95.806 -11.9048 -1760.15
916000 -524.098 730228 39.97 26.95 677.9 -105883 53423 17.7992 44.058 -1634.15
917000 -534.47 730228 39.97 26.95 677.9 -105980 53421.2 -109.874 23.5919 -1517.13
918000 -576.223 730228 39.97 26.95 677.9 -106060 53422.1 -37.4855 -27.3913 -1663.79
919000 -678.017 730228 39.97 26.95 677.9 -105972 53423.1 -201.046 -151.842 -1681.16
920000 -611.81 730228 39.97 26.95 677.9 -105887 53444.8 -141.429 -57.4352 -1636.57
921000 -581.816 730228 39.97 26.95 677.9 -106072 53405.7 -68.3191 -41.7223 -1635.41
922000 -579.466 730228 39.97 26.95 677.9 -105876 53474.2 -47.9502 -96.8994 -1593.55
923000 -617.168 730228 39.97 26.95 677.9 -106012 53452.3 -136.694 -34.4416 -1680.37
924000 -510.556 730228 39.97 26.95 677.9 -106002 53517.2 14.704 62.3427 -1608.71
925000 -546.15 730228 39.97 26.95 677.9 -106066 53470.7 -64.6579 -36.9628 -1536.83
926000 -557.024 730228 39.97 26.95 677.9 -106056 53477.4 -63.1924 -29.5546 -1578.33
927000 -458.147 730228 39.97 26.95 677.9 -106048 53453.7 79.4361 6.65745 -1460.54
928000 -469.578 730228 39.97 26.95 677.9 -106026 53509.7 31.0191 39.0464 -1478.8
929000 -423.098 730228 39.97 26.95 677.9 -106000 53464.2 76.7065 127.898 -1473.9
930000 -420.694 730228 39.97 26.95 677.9 -105855 53476.9 21.4306 96.2534 -1379.76
931000 -498.408 730228 39.97 26.95 677.9 -105946 53441.6 -92.9062 105.398 -1507.72
932000 -418.403 730228 39.97 26.95 677.9 -105893 53464.3 -67.405 148.792 -1336.6
933000 -458.025 730228 39.97 26.95 677.9 -106147 53387.4 -19.8245 24.0401 -1378.29
934000 -479.07 730228 39.97 26.95 677.9 -106146 53370.8 7.59384 64.5894 -1509.39
935000 -523.11 730228 39.97 26.95 677.9 -105910 53462.7 -28.1575 32.5697 -1573.74
936000 -462.392 730228 39.97 26.95 677.9 -105925 53445.6 -41.4115 99.9901 -1445.75
937000 -437.919 730228 39.97 26.95 677.9 -105881 53413.3 -6.12555 125.745 -1433.38
938000 -553.774 730228 39.97 26.95 677.9 -106030 53438.7 -101.837 47.0838 -1606.57
939000 -506.198 730228 39.97 26.95 677.9 -105738 53489.2 -62.0425 54.1206 -1510.67
940000 -473.198 730228 39.97 26.95 677.9 -105885 53440.3 9.54645 54.4119 -1483.55
941000 -456.784 730228 39.97 26.95 677.9 -105995 53418.3 90.4123 81.1202 -1541.89
942000 -527.942 730228 39.97 26.95 677.9 -105831 53446.2 -11.5072 43.4311 -1615.75
943000 -513.19 730228 39.97 26.95 677.9 -105800 53498.4 -56.31 36.2652 -1519.52
944000 -568.681 730228 39.97 26.95 677.9 -105871 53505.9 -144.233 10.8187 -1572.63
945000 -551.195 730228 39.97 26.95 677.9 -106003 53347.5 -123.792 6.42206 -1536.21
946000 -522.452 730228 39.97 26.95 677.9 -106020 53359.1 -113.702 102.548 -1556.2
947000 -541.916 730228 39.97 26.95 677.9 -105963 53416.1 -110.475 35.8158 -1551.09
948000 -489.211 730228 39.97 26.95 677.9 -105759 53460 -12.0507 148.758 -1604.34
949000 -551.693 730228 39.97 26.95 677.9 -105848 53450.1 -116.613 69.6778 -1608.14
950000 -566.092 730228 39.97 26.95 677.9 -105950 53397.2 -198.037 39.5463 -1539.79
951000 -418.886 730228 39.97 26.95 677.9 -105671 53548.6 -30.9501 244.762 -1470.47
952000 -584.35 730228 39.97 26.95 677.9 -105867 53457.5 -165.941 -5.00421 -1582.1
953000 -543.929 730228 39.97 26.95 677.9 -105688 53471.8 -160.509 90.4472 -1561.72
954000 -503.763 730228 39.97 26.95 677.9 -105845 53481.7 -125.721 79.937 -1465.5
955000 -536.137 730228 39.97 26.95 677.9 -105628 53522 -67.6561 49.5163 -1590.27
956000 -520.287 730228 39.97 26.95 677.9 -105896 53394.6 -58.1578 90.0555 -1592.76
957000 -578.045 730228 39.97 26.95 677.9 -105954 53419.2 -35.5407 -33.9583 -1664.64
958000 -608.903 730228 39.97 26.95 677.9 -105802 53404.3 -48.9619 -5.27497 -1772.47
959000 -630.333 730228 39.97 26.95 677.9 -105845 53371.7 -144.489 -92.4575 -1654.05
960000 -550.229 730228 39.97 26.95 677.9 -105696 53451.3 -90.5144 13.189 -1573.36
961000 -539.507 730228 39.97 26.95 677.9 -105821 53441.3 -66.2899 74.3294 -1626.56
962000 -557.399 730228 39.97 26.95 677.9 -105626 53522 -153.904 19.7984 -1538.09
963000 -579.77 730228 39.97 26.95 677.9 -105761 53468.1 -125.957 -31.1055 -1582.25
964000 -599.398 730228 39.97 26.95 677.9 -105848 53375.8 -118.631 -18.4272 -1661.14
965000 -520.252 730228 39.97 26.95 677.9 -105728 53436.5 -111.559 163.098 -1612.29
966000 -495.295 730228 39.97 26.95 677.9 -105767 53515.9 -33.1358 118.357 -1571.11
967000 -498.473 730228 39.97 26.95 677.9 -105664 53560.7 -21.0735 76.7114 -1551.06
968000 -437.659 730228 39.97 26.95 677.9 -105941 53442 -11.6752 148.215 -1449.52
969000 -493.302 730228 39.97 26.95 677.9 -106015 53400.7 -116.559 103.705 -1467.05
970000 -442.631 730228 39.97 26.95 677.9 -106042 53436.8 -19.0995 177.119 -1485.91
971000 -439.352 730228 39.97 26.95 677.9 -106018 53437.5 -41.0194 162.214 -1439.25
972000 -527.243 730228 39.97 26.95 677.9 -106007 53395.7 -76.7662 40.0062 -1544.97
973000 -435.814 730228 39.97 26.95 677.9 -105969 53452.3 4.1792 162.562 -1474.18
974000 -392.303 730228 39.97 26.95 677.9 -106215 53392.1 72.6753 206.425 -1456.01
975000 -421.055 730228 39.97 26.95 677.9 -106033 53460.4 -26.925 173.528 -1409.77
976000 -414.007 730228 39.97 26.95 677.9 -105944 53498.4 -74.0897 256.813 -1424.74
977000 -496.378 730228 39.97 26.95 677.9 -105941 53425 -22.6136 61.6514 -1528.17
978000 -470.861 730228 39.97 26.95 677.9 -105864 53528.3 -2.08419 96.4326 -1506.93
979000 -471.269 730228 39.97 26.95 677.9 -105864 53488.9 -68.4966 170.048 -1515.36
980000 -528.552 730228 39.97 26.95 677.9 -105992 53384.8 -65.1231 98.8103 -1619.34
981000 -533.193 730228 39.97 26.95 677.9 -105787 53576.4 -85.7641 62.9715 -1576.79
982000 -504.065 730228 39.97 26.95 677.9 -105979 53493.2 -66.9319 105.835 -1551.1
983000 -546.984 730228 39.97 26.95 677.9 -105952 53446.7 -84.0111 61.1325 -1618.07
984000 -474.385 730228 39.97 26.95 677.9 -105891 53473.9 2.95662 84.3937 -1510.5
985000 -500.247 730228 39.97 26.95 677.9 -105991 53444.9 -56.3761 93.6182 -1537.98
986000 -496.676 730228 39.97 26.95 677.9 -106104 53438.7 55.6041 55.2336 -1600.87
987000 -468.987 730228 39.97 26.95 677.9 -106148 53336.6 16.6971 62.7485 -1486.41
988000 -486.308 730228 39.97 26.95 677.9 -106031 53546.4 -0.595809 63.1287 -1521.46
989000 -519.56 730228 39.97 26.95 677.9 -106269 53356.9 -74.8428 50.134 -1533.97
990000 -472.186 730228 39.97 26.95 677.9 -106090 53483.6 -3.70677 36.8203 -1449.67
991000 -437.941 730228 39.97 26.95 677.9 -106113 53480.9 -30.0832 98.5625 -1382.3
992000 -495.533 730228 39.97 26.95 677.9 -105910 53587.3 -67.4901 67.3744 -1486.48
993000 -505.755 730228 39.97 26.95 677.9 -106126 53399.9 -25.7918 -30.4321 -1461.04
994000 -431.526 730228 39.97 26.95 677.9 -106164 53422.3 41.1888 39.9423 -1375.71
995000 -425.48 730228 39.97 26.95 677.9 -106107 53521.3 -8.36179 122.718 -1390.8
996000 -484.939 730228 39.97 26.95 677.9 -106000 53413.1 -127.883 -16.1155 -1310.82
997000 -520.65 730228 39.97 26.95 677.9 -106044 53371.3 -91.7174 4.02492 -1474.26
998000 -495.105 730228 39.97 26.95 677.9 -105821 53727.9 -142.795 56.0614 -1398.58
